path,species,health,is_aug,species_idx,health_idx,split
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(4).png,rose,diseased,False,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(112)_aug2_167414.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(32)_aug1_588508.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease12_aug15_355784.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(34)_aug1_713328.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(18)_aug0_534277.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(120)_aug0_312942.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(110)_aug0_278085.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease29.jpeg,lily,diseased,False,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(139)_aug2_095325.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(72)_aug1_082582.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease22.jpeg,lily,diseased,False,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower448.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower400.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(73)_aug0_935518.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily29.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(122)_aug1_400156.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower358.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(137)_aug2_101639.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose570.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease27_aug3_717870.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower581.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(110)_aug0_444154.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease32_aug15_079046.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(123)_aug0_276183.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily281.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(108)_aug0_571412.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(12).png,sunflower,diseased,False,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose422.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(54).png,rose,diseased,False,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(86)_aug1_082627.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(125).png,sunflower,diseased,False,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(77)_aug2_382554.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(102)_aug0_481141.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose343.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower536.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease9_aug3_548177.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(109)_aug0_813694.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease29_aug15_230914.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(18)_aug1_517488.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(83)_aug1_199448.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily420.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease28_aug12_426833.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease31_aug8_560086.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose37.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose149.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(125)_aug1_230283.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose276.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(143)_aug0_069403.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose416.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily269.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose356.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease29_aug2_943313.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower663.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower143.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(139)_aug2_628038.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease7_aug4_288389.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose133.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower145.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(123)_aug1_787352.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(48)_aug2_844151.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(63).png,rose,diseased,False,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower316.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower271.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily595.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily9.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose110.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily549.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(63)_aug1_311120.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease28_aug8_254801.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(113)_aug1_702729.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower142.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose586.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower538.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(110)_aug1_971524.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(32)_aug0_443692.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower589.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(17).png,sunflower,diseased,False,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower617.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily390.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(120).png,rose,diseased,False,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower352.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(92)_aug2_754639.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease31_aug4_074870.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(146)_aug0_821414.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(128)_aug2_208496.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(3)_aug0_187330.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose379.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily193.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(52)_aug1_908573.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose312.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(31)_aug0_927657.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose695.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(54)_aug2_485100.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose185.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily359.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(13)_aug0_219684.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(117).png,rose,diseased,False,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(143)_aug1_611878.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(147)_aug2_765990.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose246.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily670.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose487.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose150.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower273.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose51.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose670.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(111)_aug1_894141.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower149.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower431.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily441.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose393.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(111)_aug0_199122.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(100)_aug0_803035.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(127)_aug1_623939.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily370.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease23_aug13_041672.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower310.jpg,sunflower,healthy,False,2,0,train
